* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 04-20-2016
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 04-21-2016
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 04-20-2016
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 04-21-2016
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 04-21-2016
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 04-20-2016
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 04-20-2016
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 04-21-2016
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 04-20-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 04-20-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 04-20-2016
* Chemistry = TAQMAN
* Date Created = 2017-01-02 10:36:32 AM EST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = \\vmware-host\Shared Folders\Desktop\mix_qpcr_data\Nate_QDNA_P2_20161208.eds
* Experiment Name = Nate_QDNA_P2_20161208
* Experiment Run End Time = 2016-12-08 16:33:54 PM EST
* Experiment Type = Standard Curve
* Instrument Name =       272310160
* Instrument Serial Number = 272310160
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = 
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Raw Data]
Well	Well Position	Cycle	x1-m1	x2-m2	x3-m3	x4-m4
71	      F11	3	13,111.830	2,077.319	1,428.293	1,211.921
72	      F12	3	15,372.516	3,777.102	1,390.979	1,365.504
73	      G1	3	106,068.680	450.963	-550.265	-473.386
74	      G2	3	111,811.438	2,132.627	339.379	-755.405
75	      G3	3	138,983.109	2,204.938	1,347.484	1,969.335
76	      G4	3	131,567.656	1,269.567	-315.465	-137.444
77	      G5	3	133,722.234	1,649.712	994.488	-990.742
78	      G6	3	181,409.422	2,420.659	1,427.725	518.773
79	      G7	3	134,140.234	1,855.318	315.033	289.564
80	      G8	3	189,758.750	2,193.821	1,060.173	1,216.675
81	      G9	3	11,647.984	8,592.036	32,593.809	10,270.610
82	      G10	3	13,834.196	1,912.274	843.979	1,450.454
83	      G11	3	16,746.879	2,292.811	890.220	364.129
84	      G12	3	26,114.600	4,132.046	2,822.517	1,965.069
85	      H1	3	103,301.570	1,270.639	605.683	1,505.578
86	      H2	3	104,115.164	1,697.838	495.916	1,550.723
87	      H3	3	129,273.586	1,353.051	-9.061	919.937
88	      H4	3	146,655.156	4,407.867	3,437.777	2,482.101
89	      H5	3	120,668.469	1,871.021	1,203.352	434.061
90	      H6	3	171,064.062	2,611.039	809.891	2,325.323
91	      H7	3	128,157.438	1,539.763	1,234.947	1,338.160
92	      H8	3	139,655.938	3,425.884	1,764.151	633.548
93	      H9	3	21,497.588	4,456.570	2,444.807	3,984.109
94	      H10	3	21,920.105	4,371.104	994.575	2,155.274
95	      H11	3	24,115.594	3,949.839	1,784.669	3,455.386
96	      H12	3	22,596.215	5,528.031	2,599.097	2,639.538
1	      A1	4	319,361.906	7,623.377	3,720.904	2,832.749
2	      A2	4	302,584.656	3,684.771	1,689.994	2,969.661
3	      A3	4	163,046.859	97,534.188	28,961.305	1,357.219
4	      A4	4	152,931.234	2,682.886	1,531.070	1,678.015
5	      A5	4	147,280.422	1,941.193	1,004.050	1,608.649
6	      A6	4	193,978.516	2,690.997	652.303	1,180.148
7	      A7	4	166,905.766	2,055.360	545.679	-521.376
8	      A8	4	146,120.562	2,023.396	1,363.450	1,093.905
9	      A9	4	36,752.012	7,168.646	5,568.471	6,222.049
10	      A10	4	35,947.523	3,454.225	1,768.835	3,445.360
11	      A11	4	51,045.230	6,508.384	2,818.656	6,044.802
12	      A12	4	40,472.383	4,873.588	2,916.113	4,515.740
13	      B1	4	148,453.984	2,435.673	1,244.132	1,898.050
14	      B2	4	128,336.766	3,021.716	468.484	1,859.182
15	      B3	4	137,688.484	2,216.759	402.894	3,672.672
16	      B4	4	138,658.719	1,623.117	1,058.605	-68.551
17	      B5	4	145,747.203	2,820.559	63.903	380.462
18	      B6	4	195,337.266	5,857.750	846.595	231.641
19	      B7	4	140,918.828	1,942.679	1,547.043	1,399.985
20	      B8	4	235,313.109	3,206.371	825.517	1,776.398
21	      B9	4	17,333.195	3,960.551	3,033.612	3,077.467
22	      B10	4	14,629.736	1,923.761	618.325	-387.922
23	      B11	4	15,362.711	1,826.066	266.187	-22.705
